,generated,actual
2319,[seller_neg_sentiment] [-3674] [1610] [-5794] [5390] [7376] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [seller_propose] [-3680] [1617] [-5799] [5395] [7382] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [factive_count_seller] [-3681] [1622] [-5767] [5368] [7346] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [seller_neg_sentiment] [-3674] [1610] [-5794] [5390] [7376] [seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] <eos_ns>
2320,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377] <eos_ns>
2321,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [] [] <eos_ns>
2322,[number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [politeness_seller_greet] [-3676] [1611] [-5808] [5402] [7392],<sos_ns> [] <eos_ns>
2323,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] <eos_ns>
2324,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [seller_propose] [-3680] [1617] [-5799] [5395] [7382] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [seller_propose] [-3680] [1617] [-5799] [5395] [7382] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [seller_trade_in] [-3695] [1641] [-5784] [5386] [7363] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377] <eos_ns>
2325,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [] [] <eos_ns>
2326,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377] [politeness_seller_greet] [-3676] [1611] [-5808] [5402] [7392],<sos_ns> [seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [assertive_count_seller] [-3678] [1618] [-5768] [5368] [7347] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377] [liwc_certainty] [-3677] [1616] [-5790] [5387] [7371] [politeness_seller_greet] [-3676] [1611] [-5808] [5402] [7392] <eos_ns>
2327,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_plural_seller] [-3671] [1605] [-5797] [5393] [7381] [assertive_count_seller] [-3678] [1618] [-5768] [5368] [7347] <eos_ns>
2328,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377] <eos_ns>
2329,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [seller_propose] [-3680] [1617] [-5799] [5395] [7382] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [seller_neg_sentiment] [-3674] [1610] [-5794] [5390] [7376] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [seller_propose] [-3680] [1617] [-5799] [5395] [7382] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377] <eos_ns>
2330,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] <eos_ns>
2331,,<sos_ns> [] [] <eos_ns>
2332,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377] [politeness_seller_greet] [-3676] [1611] [-5808] [5402] [7392],<sos_ns> [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [politeness_seller_greet] [-3676] [1611] [-5808] [5402] [7392] <eos_ns>
2333,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [assertive_count_seller] [-3678] [1618] [-5768] [5368] [7347] <eos_ns>
2334,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] <eos_ns>
2335,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [seller_propose] [-3680] [1617] [-5799] [5395] [7382] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [who_propose] [-3670] [1605] [-5796] [5389] [7378] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377] <eos_ns>
2336,,<sos_ns> [] [] <eos_ns>
2337,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] <eos_ns>
2338,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [liwc_certainty] [-3677] [1616] [-5790] [5387] [7371] <eos_ns>
2339,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] <eos_ns>
2340,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [seller_propose] [-3680] [1617] [-5799] [5395] [7382] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [seller_neg_sentiment] [-3674] [1610] [-5794] [5390] [7376] [seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] <eos_ns>
2341,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [seller_trade_in] [-3695] [1641] [-5784] [5386] [7363] <eos_ns>
2342,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [] <eos_ns>
2343,,<sos_ns> [] [] <eos_ns>
2344,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [seller_trade_in] [-3695] [1641] [-5784] [5386] [7363] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377] <eos_ns>
2345,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [liwc_informal] [-3680] [1619] [-5798] [5396] [7379] <eos_ns>
2346,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [] [] <eos_ns>
2347,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [] <eos_ns>
2348,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [seller_propose] [-3680] [1617] [-5799] [5395] [7382] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [] [] <eos_ns>
2349,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] <eos_ns>
2350,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [seller_propose] [-3680] [1617] [-5799] [5395] [7382] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [who_propose] [-3670] [1605] [-5796] [5389] [7378] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377] <eos_ns>
2351,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [assertive_count_seller] [-3678] [1618] [-5768] [5368] [7347] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [seller_neg_sentiment] [-3674] [1610] [-5794] [5390] [7376] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [politeness_seller_gratitude] [-3693] [1631] [-5792] [5398] [7378] <eos_ns>
2352,[seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [first_person_singular_count_seller] [-3672] [1607] [-5802] [5395] [7385] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [number_of_diff_dic_pos] [-3666] [1604] [-5774] [5370] [7353] [number_of_diff_dic_neg] [-3688] [1633] [-5776] [5376] [7355] [hedge_count_seller] [-3685] [1624] [-5776] [5377] [7357] [assertive_count_seller] [-3678] [1618] [-5768] [5368] [7347] [personal_concern_seller] [-3668] [1606] [-5797] [5388] [7377],<sos_ns> [seller_pos_sentiment] [-3671] [1608] [-5793] [5387] [7374] [third_person_singular_seller] [-3673] [1610] [-5781] [5380] [7361] [assertive_count_seller] [-3678] [1618] [-5768] [5368] [7347] <eos_ns>
