,generated,actual
1367,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 1279, 68, 418, 62, 5907, 29]"
1368,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 12480, 62, 34086, 3681, 60, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 32932, 62, 1676, 3455, 60, 685, 704, 469, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 32932, 62, 12480, 62, 34086, 3681, 60, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 32932, 62, 1676, 3455, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 1279, 68, 418, 62, 5907, 29]"
1369,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 704, 469, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 685, 4528, 86, 66, 62, 259, 687, 282, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 32932, 62, 12480, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 1279, 68, 418, 62, 5907, 29]"
1370,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 32932, 62, 1676, 3455, 60, 685, 704, 469, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 685, 4528, 86, 66, 62, 259, 687, 282, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 11085, 62, 6259, 62, 489, 1523, 62, 9127, 62, 32932, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 30493, 425, 62, 9127, 62, 32932, 60, 1279, 68, 418, 62, 5907, 29]"
1371,"[27, 82, 418, 62, 5907, 29, 220, 17635, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 1279, 68, 418, 62, 5907, 29]"
1372,"[27, 82, 418, 62, 5907, 29, 220, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 34470, 9449, 62, 32932, 62, 70, 2871, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 34470, 9449, 62, 32932, 62, 70, 2871, 60, 1279, 68, 418, 62, 5907, 29]"
1373,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 704, 469, 62, 9127, 62, 32932, 60, 685, 30493, 425, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 1279, 68, 418, 62, 5907, 29]"
1374,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17089, 62, 6259, 62, 489, 1523, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 1279, 68, 418, 62, 5907, 29]"
1375,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 12480, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17089, 62, 6259, 62, 489, 1523, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 32932, 62, 1676, 3455, 60, 685, 704, 469, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 1279, 68, 418, 62, 5907, 29]"
1376,"[27, 82, 418, 62, 5907, 29, 220, 17635, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 17635, 1279, 68, 418, 62, 5907, 29]"
1377,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 685, 34470, 9449, 62, 32932, 62, 70, 2871, 60, 1279, 68, 418, 62, 5907, 29]"
1378,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 11085, 62, 6259, 62, 489, 1523, 62, 9127, 62, 32932, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 1279, 68, 418, 62, 5907, 29]"
1379,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 32932, 62, 1676, 3455, 60, 685, 704, 469, 62, 9127, 62, 32932, 60, 685, 8727, 62, 1676, 3455, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 685, 4528, 86, 66, 62, 39239, 774, 60, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 32932, 62, 1676, 3455, 60, 685, 8727, 62, 1676, 3455, 60, 1279, 68, 418, 62, 5907, 29]"
1380,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 1279, 68, 418, 62, 5907, 29]"
1381,"[27, 82, 418, 62, 5907, 29, 220, 17635, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 17635, 1279, 68, 418, 62, 5907, 29]"
1382,"[27, 82, 418, 62, 5907, 29, 220, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 1279, 68, 418, 62, 5907, 29]"
1383,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 704, 469, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 1279, 68, 418, 62, 5907, 29]"
1384,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 32932, 62, 1676, 3455, 60, 685, 704, 469, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 489, 1523, 62, 9127, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 704, 469, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 685, 4528, 86, 66, 62, 39239, 774, 60, 1279, 68, 418, 62, 5907, 29]"
1385,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 32932, 62, 1676, 3455, 60, 685, 704, 469, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 685, 4528, 86, 66, 62, 259, 687, 282, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 1279, 68, 418, 62, 5907, 29]"
1386,"[27, 82, 418, 62, 5907, 29, 220, 17635, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 17635, 1279, 68, 418, 62, 5907, 29]"
1387,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 685, 4528, 86, 66, 62, 39239, 774, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 30493, 425, 62, 9127, 62, 32932, 60, 685, 4528, 86, 66, 62, 259, 687, 282, 60, 1279, 68, 418, 62, 5907, 29]"
1388,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 1279, 68, 418, 62, 5907, 29]"
1389,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 12480, 62, 34086, 3681, 60, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 32932, 62, 1676, 3455, 60, 685, 704, 469, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 69, 5275, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 1279, 68, 418, 62, 5907, 29]"
1390,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 32932, 62, 1676, 3455, 60, 685, 704, 469, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 32932, 62, 1676, 3455, 60, 685, 30493, 425, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 1279, 68, 418, 62, 5907, 29]"
1391,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 685, 4528, 86, 66, 62, 259, 687, 282, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 17635, 1279, 68, 418, 62, 5907, 29]"
1392,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 685, 4528, 86, 66, 62, 39239, 774, 60, 685, 34470, 9449, 62, 32932, 62, 70, 2871, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 685, 4528, 86, 66, 62, 39239, 774, 60, 1279, 68, 418, 62, 5907, 29]"
1393,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 1279, 68, 418, 62, 5907, 29]"
1394,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 704, 469, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 1279, 68, 418, 62, 5907, 29]"
1395,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 12480, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 32932, 62, 1676, 3455, 60, 685, 704, 469, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 32932, 62, 12480, 62, 34086, 3681, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 32932, 62, 1676, 3455, 60, 1279, 68, 418, 62, 5907, 29]"
1396,"[27, 82, 418, 62, 5907, 29, 220, 220, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 1279, 68, 418, 62, 5907, 29]"
1397,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 32932, 62, 1676, 3455, 60, 685, 704, 469, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 1279, 68, 418, 62, 5907, 29]"
1398,"[27, 82, 418, 62, 5907, 29, 220, 17635, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 17635, 1279, 68, 418, 62, 5907, 29]"
1399,"[27, 82, 418, 62, 5907, 29, 220, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 704, 469, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 1279, 68, 418, 62, 5907, 29]"
1400,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 12480, 62, 34086, 3681, 60, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 1279, 68, 418, 62, 5907, 29]"
1401,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 704, 469, 62, 9127, 62, 32932, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 17635, 1279, 68, 418, 62, 5907, 29]"
1402,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 685, 34470, 9449, 62, 32932, 62, 70, 2871, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 34470, 9449, 62, 32932, 62, 70, 2871, 60, 1279, 68, 418, 62, 5907, 29]"
1403,"[27, 82, 418, 62, 5907, 29, 220, 685, 32932, 62, 1930, 62, 34086, 3681, 60, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 12480, 60, 685, 22682, 62, 1102, 30903, 62, 32932, 60, 220, 1279, 68, 418, 62, 5907, 29]","[27, 82, 418, 62, 5907, 29, 685, 11085, 62, 6259, 62, 12215, 934, 62, 9127, 62, 32932, 60, 685, 17089, 62, 6259, 62, 12215, 934, 62, 32932, 60, 685, 17618, 62, 1659, 62, 26069, 62, 67, 291, 62, 1930, 60, 1279, 68, 418, 62, 5907, 29]"
